voltage,temp,rel time,abs time
+9.03263449E+00,34.965820,2651.002,2022-07-03 21:44:46.179186
+9.03263444E+00,34.965820,2652.165,2022-07-03 21:44:47.341646
+9.03263519E+00,34.965820,2653.327,2022-07-03 21:44:48.504152
+9.03263426E+00,34.321289,2654.49,2022-07-03 21:44:49.666818
+9.03263396E+00,35.771484,2655.652,2022-07-03 21:44:50.829343
+9.03263463E+00,35.046387,2656.815,2022-07-03 21:44:51.991992
+9.03263547E+00,34.965820,2657.978,2022-07-03 21:44:53.154999
+9.03263587E+00,34.965820,2659.141,2022-07-03 21:44:54.317863
+9.03263613E+00,34.482422,2660.313,2022-07-03 21:44:55.489534
+9.03263540E+00,34.965820,2661.475,2022-07-03 21:44:56.651821
+9.03263540E+00,34.965820,2662.637,2022-07-03 21:44:57.813614
+9.03263589E+00,34.885254,2663.799,2022-07-03 21:44:58.976215
+9.03263509E+00,35.126953,2664.962,2022-07-03 21:45:00.139107
+9.03263518E+00,34.885254,2666.125,2022-07-03 21:45:01.302076
+9.03263496E+00,34.965820,2667.288,2022-07-03 21:45:02.464544
+9.03263457E+00,34.401855,2668.45,2022-07-03 21:45:03.627421
+9.03263542E+00,34.885254,2669.612,2022-07-03 21:45:04.788797
+9.03263608E+00,35.126953,2670.774,2022-07-03 21:45:05.950739
+9.03263599E+00,35.207520,2671.938,2022-07-03 21:45:07.114694
+9.03263750E+00,34.965820,2673.109,2022-07-03 21:45:08.285894
+9.03263724E+00,34.885254,2674.273,2022-07-03 21:45:09.449491
+9.03263844E+00,34.965820,2675.435,2022-07-03 21:45:10.612221
+9.03263849E+00,34.965820,2676.598,2022-07-03 21:45:11.775323
+9.03263818E+00,35.207520,2677.761,2022-07-03 21:45:12.937862
+9.03263827E+00,34.562988,2678.924,2022-07-03 21:45:14.101043
+9.03263823E+00,34.965820,2680.095,2022-07-03 21:45:15.272108
+9.03263797E+00,34.965820,2681.258,2022-07-03 21:45:16.434553
+9.03263574E+00,34.965820,2682.42,2022-07-03 21:45:17.597431
+9.03263857E+00,34.965820,2683.582,2022-07-03 21:45:18.758873
+9.03263808E+00,35.046387,2684.745,2022-07-03 21:45:19.921522
+9.03263959E+00,34.482422,2685.907,2022-07-03 21:45:21.083977
+9.03263938E+00,34.965820,2687.069,2022-07-03 21:45:22.246036
+9.03263884E+00,34.885254,2688.234,2022-07-03 21:45:23.411367
+9.03263929E+00,34.965820,2689.407,2022-07-03 21:45:24.584121
+9.03263889E+00,35.126953,2690.578,2022-07-03 21:45:25.755101
+9.03263952E+00,34.965820,2691.741,2022-07-03 21:45:26.918001
+9.03263863E+00,35.126953,2692.903,2022-07-03 21:45:28.080272
+9.03263811E+00,35.610352,2694.065,2022-07-03 21:45:29.242082
+9.03263824E+00,34.965820,2695.227,2022-07-03 21:45:30.404317
+9.03263794E+00,35.126953,2696.391,2022-07-03 21:45:31.567921
+9.03263857E+00,34.804688,2697.553,2022-07-03 21:45:32.730265
+9.03263817E+00,35.126953,2698.716,2022-07-03 21:45:33.892839
+9.03263920E+00,34.965820,2699.878,2022-07-03 21:45:35.054981
+9.03263964E+00,34.885254,2701.041,2022-07-03 21:45:36.217594
+9.03263902E+00,35.126953,2702.204,2022-07-03 21:45:37.380526
+9.03263931E+00,34.965820,2703.365,2022-07-03 21:45:38.542040
+9.03263873E+00,34.885254,2704.53,2022-07-03 21:45:39.706522
+9.03263784E+00,35.046387,2705.69,2022-07-03 21:45:40.867312
+9.03263819E+00,35.046387,2706.854,2022-07-03 21:45:42.030445
+9.03263904E+00,34.885254,2708.016,2022-07-03 21:45:43.192984
+9.03263913E+00,34.321289,2709.179,2022-07-03 21:45:44.355945
+9.03263891E+00,35.046387,2710.342,2022-07-03 21:45:45.518842
+9.03263864E+00,34.885254,2711.515,2022-07-03 21:45:46.691459
+9.03263866E+00,35.046387,2712.686,2022-07-03 21:45:47.862845
+9.03263844E+00,35.046387,2713.849,2022-07-03 21:45:49.025994
+9.03263942E+00,35.046387,2715.011,2022-07-03 21:45:50.188297
+9.03263982E+00,35.126953,2716.176,2022-07-03 21:45:51.353048
+9.03264165E+00,34.965820,2717.337,2022-07-03 21:45:52.513777
+9.03263991E+00,34.965820,2718.5,2022-07-03 21:45:53.676440
+9.03264075E+00,34.965820,2719.661,2022-07-03 21:45:54.838127
+9.03264000E+00,34.885254,2720.825,2022-07-03 21:45:56.001519
+9.03264018E+00,35.207520,2721.988,2022-07-03 21:45:57.164507
+9.03264089E+00,35.207520,2723.149,2022-07-03 21:45:58.326074
+9.03264063E+00,34.965820,2724.312,2022-07-03 21:45:59.488954
+9.03264021E+00,35.771484,2725.475,2022-07-03 21:46:00.651722
+9.03264021E+00,34.965820,2726.638,2022-07-03 21:46:01.814478
+9.03263959E+00,34.965820,2727.8,2022-07-03 21:46:02.977347
+9.03264056E+00,35.046387,2728.963,2022-07-03 21:46:04.140037
+9.03264042E+00,35.126953,2730.125,2022-07-03 21:46:05.302289
+9.03263917E+00,34.965820,2731.288,2022-07-03 21:46:06.465055
+9.03263890E+00,34.965820,2732.45,2022-07-03 21:46:07.626475
+9.03263890E+00,35.046387,2733.614,2022-07-03 21:46:08.791224
+9.03263917E+00,34.885254,2734.776,2022-07-03 21:46:09.952755
+9.03263975E+00,34.965820,2735.94,2022-07-03 21:46:11.117405
+9.03264158E+00,34.965820,2737.113,2022-07-03 21:46:12.290213
+9.03264085E+00,35.046387,2738.283,2022-07-03 21:46:13.459583
+9.03264005E+00,34.965820,2739.445,2022-07-03 21:46:14.621783
+9.03264103E+00,35.046387,2740.607,2022-07-03 21:46:15.784338
+9.03264004E+00,34.965820,2741.77,2022-07-03 21:46:16.947353
+9.03263937E+00,35.046387,2742.932,2022-07-03 21:46:18.109035
+9.03264080E+00,34.965820,2744.095,2022-07-03 21:46:19.272294
+9.03263949E+00,34.965820,2745.258,2022-07-03 21:46:20.434758
+9.03264123E+00,34.885254,2746.421,2022-07-03 21:46:21.597719
+9.03264032E+00,35.126953,2747.583,2022-07-03 21:46:22.759972
+9.03264126E+00,34.965820,2748.746,2022-07-03 21:46:23.922483
+9.03264229E+00,34.965820,2749.907,2022-07-03 21:46:25.084325
+9.03264092E+00,34.965820,2751.072,2022-07-03 21:46:26.248563
+9.03264128E+00,35.126953,2752.233,2022-07-03 21:46:27.410157
+9.03264039E+00,34.965820,2753.398,2022-07-03 21:46:28.574512
+9.03264090E+00,35.207520,2754.569,2022-07-03 21:46:29.745904
+9.03264117E+00,35.046387,2755.732,2022-07-03 21:46:30.909093
+9.03264153E+00,35.126953,2756.894,2022-07-03 21:46:32.070518
+9.03264274E+00,35.046387,2758.056,2022-07-03 21:46:33.232440
+9.03264261E+00,34.885254,2759.218,2022-07-03 21:46:34.394756
+9.03264213E+00,34.965820,2760.381,2022-07-03 21:46:35.558005
+9.03264177E+00,35.046387,2761.545,2022-07-03 21:46:36.721531
+9.03264132E+00,34.401855,2762.717,2022-07-03 21:46:37.894396
+9.03264165E+00,34.965820,2763.888,2022-07-03 21:46:39.065315
+9.03264157E+00,35.288086,2765.051,2022-07-03 21:46:40.228000
+9.03264116E+00,34.965820,2766.217,2022-07-03 21:46:41.393906
+9.03264252E+00,34.965820,2767.386,2022-07-03 21:46:42.563394
+9.03264212E+00,34.965820,2768.548,2022-07-03 21:46:43.725315
+9.03264283E+00,34.965820,2769.711,2022-07-03 21:46:44.888279
+9.03264228E+00,35.046387,2770.874,2022-07-03 21:46:46.050532
+9.03264175E+00,35.126953,2772.036,2022-07-03 21:46:47.212491
+9.03264323E+00,34.885254,2773.199,2022-07-03 21:46:48.375588
+9.03264318E+00,35.046387,2774.362,2022-07-03 21:46:49.538751
+9.03264407E+00,34.885254,2775.525,2022-07-03 21:46:50.701511
+9.03264531E+00,35.046387,2776.697,2022-07-03 21:46:51.874048
+9.03264513E+00,34.482422,2777.858,2022-07-03 21:46:53.035521
+9.03264335E+00,34.885254,2779.022,2022-07-03 21:46:54.198748
+9.03264300E+00,34.965820,2780.184,2022-07-03 21:46:55.360791
+9.03264255E+00,35.852051,2781.347,2022-07-03 21:46:56.523808
+9.03264291E+00,34.965820,2782.51,2022-07-03 21:46:57.686511
+9.03264258E+00,34.965820,2783.672,2022-07-03 21:46:58.848976
+9.03264330E+00,35.046387,2784.835,2022-07-03 21:47:00.011529
+9.03264310E+00,34.965820,2785.997,2022-07-03 21:47:01.174368
+9.03264310E+00,35.046387,2787.16,2022-07-03 21:47:02.337308
+9.03264382E+00,35.126953,2788.325,2022-07-03 21:47:03.501886
+9.03264312E+00,34.965820,2789.496,2022-07-03 21:47:04.673140
+9.03264571E+00,34.401855,2790.657,2022-07-03 21:47:05.833683
+9.03264531E+00,35.046387,2791.819,2022-07-03 21:47:06.995977
+9.03264409E+00,35.046387,2792.982,2022-07-03 21:47:08.158668
+9.03264489E+00,34.965820,2794.145,2022-07-03 21:47:09.321775
+9.03264476E+00,34.885254,2795.31,2022-07-03 21:47:10.487160
+9.03264478E+00,34.965820,2796.48,2022-07-03 21:47:11.656513
+9.03264398E+00,35.046387,2797.642,2022-07-03 21:47:12.819278
+9.03264429E+00,34.965820,2798.804,2022-07-03 21:47:13.981273
+9.03264482E+00,34.885254,2799.967,2022-07-03 21:47:15.143702
+9.03264540E+00,34.965820,2801.136,2022-07-03 21:47:16.313397
+9.03264662E+00,34.965820,2802.303,2022-07-03 21:47:17.479725
+9.03264493E+00,34.885254,2803.465,2022-07-03 21:47:18.642108
+9.03264555E+00,34.965820,2804.628,2022-07-03 21:47:19.804636
+9.03264636E+00,34.885254,2805.79,2022-07-03 21:47:20.967154
+9.03264614E+00,34.965820,2806.953,2022-07-03 21:47:22.129750
+9.03264672E+00,34.885254,2808.114,2022-07-03 21:47:23.291416
+9.03264536E+00,34.885254,2809.277,2022-07-03 21:47:24.453960
+9.03264715E+00,34.965820,2810.439,2022-07-03 21:47:25.616368
+9.03264663E+00,34.885254,2811.602,2022-07-03 21:47:26.778925
+9.03264743E+00,35.126953,2812.766,2022-07-03 21:47:27.943230
+9.03264712E+00,35.126953,2813.938,2022-07-03 21:47:29.114568
+9.03264757E+00,35.126953,2815.1,2022-07-03 21:47:30.276921
+9.03264770E+00,34.885254,2816.263,2022-07-03 21:47:31.439647
+9.03264788E+00,34.965820,2817.424,2022-07-03 21:47:32.601295
+9.03264625E+00,35.126953,2818.588,2022-07-03 21:47:33.764522
+9.03264767E+00,34.885254,2819.75,2022-07-03 21:47:34.927273
+9.03264785E+00,35.046387,2820.913,2022-07-03 21:47:36.089811
+9.03264840E+00,35.126953,2822.077,2022-07-03 21:47:37.253588
+9.03264863E+00,34.885254,2823.238,2022-07-03 21:47:38.414790
+9.03264826E+00,34.965820,2824.4,2022-07-03 21:47:39.576877
+9.03264893E+00,35.126953,2825.562,2022-07-03 21:47:40.739359
+9.03264866E+00,35.126953,2826.726,2022-07-03 21:47:41.902893
+9.03264935E+00,34.965820,2827.889,2022-07-03 21:47:43.066017
+9.03264859E+00,34.965820,2829.052,2022-07-03 21:47:44.229331
+9.03265028E+00,34.965820,2830.228,2022-07-03 21:47:45.405535
+9.03264851E+00,34.885254,2831.398,2022-07-03 21:47:46.575366
+9.03264904E+00,34.965820,2832.569,2022-07-03 21:47:47.745566
+9.03265029E+00,35.046387,2833.731,2022-07-03 21:47:48.907484
+9.03265013E+00,35.046387,2834.894,2022-07-03 21:47:50.071242
+9.03265062E+00,34.885254,2836.055,2022-07-03 21:47:51.232187
+9.03264987E+00,34.643555,2837.218,2022-07-03 21:47:52.395191
+9.03264871E+00,35.046387,2838.38,2022-07-03 21:47:53.556989
+9.03264982E+00,34.965820,2839.543,2022-07-03 21:47:54.720076
+9.03264932E+00,34.965820,2840.706,2022-07-03 21:47:55.882649
+9.03264985E+00,34.965820,2841.868,2022-07-03 21:47:57.045129
+9.03265052E+00,35.046387,2843.031,2022-07-03 21:47:58.207788
+9.03265154E+00,34.724121,2844.193,2022-07-03 21:47:59.369932
+9.03265056E+00,34.965820,2845.356,2022-07-03 21:48:00.532859
+9.03265061E+00,34.885254,2846.518,2022-07-03 21:48:01.694759
+9.03265082E+00,35.046387,2847.681,2022-07-03 21:48:02.857993
+9.03265176E+00,34.804688,2848.843,2022-07-03 21:48:04.019622
+9.03265173E+00,35.126953,2850.005,2022-07-03 21:48:05.182237
+9.03265102E+00,34.965820,2851.167,2022-07-03 21:48:06.344180
+9.03265142E+00,34.965820,2852.329,2022-07-03 21:48:07.506345
+9.03265156E+00,34.965820,2853.493,2022-07-03 21:48:08.669749
+9.03265120E+00,34.482422,2854.664,2022-07-03 21:48:09.840919
+9.03265178E+00,34.965820,2855.827,2022-07-03 21:48:11.003507
+9.03265302E+00,34.965820,2856.988,2022-07-03 21:48:12.164800
+9.03265106E+00,34.965820,2858.15,2022-07-03 21:48:13.327239
+9.03265097E+00,34.804688,2859.314,2022-07-03 21:48:14.490629
+9.03265146E+00,35.771484,2860.486,2022-07-03 21:48:15.663257
+9.03265146E+00,34.885254,2861.647,2022-07-03 21:48:16.824277
+9.03265137E+00,34.885254,2862.81,2022-07-03 21:48:17.986479
+9.03265342E+00,34.965820,2863.971,2022-07-03 21:48:19.148268
+9.03265405E+00,35.126953,2865.135,2022-07-03 21:48:20.312293
+9.03265347E+00,35.126953,2866.307,2022-07-03 21:48:21.483610
+9.03265236E+00,34.965820,2867.469,2022-07-03 21:48:22.645790
+9.03265289E+00,35.046387,2868.632,2022-07-03 21:48:23.808576
+9.03265339E+00,35.610352,2869.793,2022-07-03 21:48:24.969616
+9.03265406E+00,35.046387,2870.957,2022-07-03 21:48:26.134189
+9.03265428E+00,35.126953,2872.128,2022-07-03 21:48:27.305345
+9.03265430E+00,34.643555,2873.29,2022-07-03 21:48:28.467187
+9.03265493E+00,34.885254,2874.453,2022-07-03 21:48:29.630165
+9.03265524E+00,35.126953,2875.614,2022-07-03 21:48:30.790551
+9.03265547E+00,34.804688,2876.776,2022-07-03 21:48:31.952818
+9.03265462E+00,34.965820,2877.94,2022-07-03 21:48:33.116778
+9.03265391E+00,35.126953,2879.101,2022-07-03 21:48:34.278161
+9.03265347E+00,35.288086,2880.264,2022-07-03 21:48:35.440937
+9.03265418E+00,34.965820,2881.427,2022-07-03 21:48:36.604009
+9.03265336E+00,34.885254,2882.589,2022-07-03 21:48:37.765457
+9.03265550E+00,34.885254,2883.751,2022-07-03 21:48:38.927967
+9.03265604E+00,34.240723,2884.913,2022-07-03 21:48:40.089826
+9.03265524E+00,34.965820,2886.075,2022-07-03 21:48:41.251924
+9.03265443E+00,34.965820,2887.237,2022-07-03 21:48:42.414389
+9.03265723E+00,34.885254,2888.399,2022-07-03 21:48:43.575717
+9.03265678E+00,35.126953,2889.562,2022-07-03 21:48:44.738581
+9.03265678E+00,34.965820,2890.723,2022-07-03 21:48:45.900154
+9.03265601E+00,35.207520,2891.885,2022-07-03 21:48:47.062356
+9.03265543E+00,34.885254,2893.049,2022-07-03 21:48:48.226028
+9.03265578E+00,35.126953,2894.21,2022-07-03 21:48:49.386972
+9.03265812E+00,34.965820,2895.372,2022-07-03 21:48:50.548987
+9.03265714E+00,34.643555,2896.534,2022-07-03 21:48:51.711383
+9.03265696E+00,35.126953,2897.697,2022-07-03 21:48:52.873886
+9.03265769E+00,35.126953,2898.861,2022-07-03 21:48:54.037566
+9.03265832E+00,35.046387,2900.032,2022-07-03 21:48:55.209060
+9.03265752E+00,34.965820,2901.193,2022-07-03 21:48:56.370107
+9.03265694E+00,34.885254,2902.356,2022-07-03 21:48:57.532879
+9.03265819E+00,34.724121,2903.518,2022-07-03 21:48:58.694988
+9.03265825E+00,35.207520,2904.682,2022-07-03 21:48:59.858513
+9.03265723E+00,35.046387,2905.853,2022-07-03 21:49:01.029631
+9.03265656E+00,34.965820,2907.014,2022-07-03 21:49:02.191322
+9.03265616E+00,34.965820,2908.177,2022-07-03 21:49:03.354175
+9.03265723E+00,35.046387,2909.34,2022-07-03 21:49:04.516749
+9.03265817E+00,35.046387,2910.502,2022-07-03 21:49:05.678876
+9.03265755E+00,35.126953,2911.666,2022-07-03 21:49:06.842827
+9.03265831E+00,35.046387,2912.836,2022-07-03 21:49:08.013085
+9.03265857E+00,34.482422,2913.998,2022-07-03 21:49:09.175328
+9.03265933E+00,35.046387,2915.161,2022-07-03 21:49:10.338087
+9.03265933E+00,34.965820,2916.323,2022-07-03 21:49:11.499835
+9.03265923E+00,35.046387,2917.485,2022-07-03 21:49:12.662281
+9.03265776E+00,34.885254,2918.647,2022-07-03 21:49:13.824263
+9.03265780E+00,34.965820,2919.809,2022-07-03 21:49:14.986385
+9.03265748E+00,34.643555,2920.972,2022-07-03 21:49:16.148636
+9.03265838E+00,34.885254,2922.134,2022-07-03 21:49:17.310929
+9.03265891E+00,34.724121,2923.298,2022-07-03 21:49:18.474821
+9.03265847E+00,34.965820,2924.468,2022-07-03 21:49:19.644950
+9.03265696E+00,35.126953,2925.63,2022-07-03 21:49:20.807392
+9.03265787E+00,35.046387,2926.793,2022-07-03 21:49:21.969829
+9.03265782E+00,35.046387,2927.956,2022-07-03 21:49:23.132540
+9.03265822E+00,34.885254,2929.119,2022-07-03 21:49:24.295724
+9.03265946E+00,34.885254,2930.28,2022-07-03 21:49:25.457117
+9.03266111E+00,34.482422,2931.445,2022-07-03 21:49:26.622267
+9.03265977E+00,35.207520,2932.614,2022-07-03 21:49:27.791212
+9.03265867E+00,35.126953,2933.777,2022-07-03 21:49:28.954012
+9.03265836E+00,34.965820,2934.941,2022-07-03 21:49:30.117549
+9.03266104E+00,34.885254,2936.102,2022-07-03 21:49:31.278760
+9.03266114E+00,34.562988,2937.265,2022-07-03 21:49:32.441853
+9.03266146E+00,34.965820,2938.426,2022-07-03 21:49:33.603294
+9.03266202E+00,34.885254,2939.588,2022-07-03 21:49:34.764996
+9.03266082E+00,34.965820,2940.752,2022-07-03 21:49:35.928482
+9.03266104E+00,34.965820,2941.914,2022-07-03 21:49:37.090769
+9.03266090E+00,34.965820,2943.075,2022-07-03 21:49:38.252195
+9.03265902E+00,34.885254,2944.238,2022-07-03 21:49:39.415047
+9.03266219E+00,34.321289,2945.401,2022-07-03 21:49:40.577672
+9.03266186E+00,35.046387,2946.563,2022-07-03 21:49:41.739642
+9.03266133E+00,34.885254,2947.726,2022-07-03 21:49:42.902612
+9.03266128E+00,34.965820,2948.888,2022-07-03 21:49:44.064627
+9.03266194E+00,34.804688,2950.06,2022-07-03 21:49:45.237252
+9.03266154E+00,35.046387,2951.224,2022-07-03 21:49:46.400878
+9.03266395E+00,35.046387,2952.384,2022-07-03 21:49:47.561388
+9.03266341E+00,35.207520,2953.548,2022-07-03 21:49:48.725003
+9.03266399E+00,35.046387,2954.709,2022-07-03 21:49:49.886125
+9.03266338E+00,34.885254,2955.871,2022-07-03 21:49:51.047683
+9.03266245E+00,35.046387,2957.034,2022-07-03 21:49:52.210842
+9.03266223E+00,34.643555,2958.196,2022-07-03 21:49:53.373126
+9.03266278E+00,34.965820,2959.358,2022-07-03 21:49:54.534712
+9.03266394E+00,34.885254,2960.522,2022-07-03 21:49:55.698888
+9.03266327E+00,35.046387,2961.683,2022-07-03 21:49:56.860058
+9.03266378E+00,34.724121,2962.846,2022-07-03 21:49:58.022502
+9.03266351E+00,34.885254,2964.007,2022-07-03 21:49:59.184184
+9.03266233E+00,34.965820,2965.17,2022-07-03 21:50:00.346576
+9.03266313E+00,35.288086,2966.333,2022-07-03 21:50:01.509927
+9.03266313E+00,34.885254,2967.495,2022-07-03 21:50:02.671856
+9.03266402E+00,34.965820,2968.656,2022-07-03 21:50:03.833151
+9.03266460E+00,34.885254,2969.819,2022-07-03 21:50:04.995481
+9.03266580E+00,34.885254,2970.981,2022-07-03 21:50:06.157772
+9.03266455E+00,34.804688,2972.143,2022-07-03 21:50:07.320377
+9.03266495E+00,34.885254,2973.307,2022-07-03 21:50:08.483451
+9.03266602E+00,35.852051,2974.467,2022-07-03 21:50:09.644044
+9.03266671E+00,34.965820,2975.629,2022-07-03 21:50:10.806301
+9.03266703E+00,34.965820,2976.793,2022-07-03 21:50:11.969601
+9.03266610E+00,34.885254,2977.954,2022-07-03 21:50:13.130892
+9.03266730E+00,34.965820,2979.117,2022-07-03 21:50:14.293792
+9.03266623E+00,34.321289,2980.278,2022-07-03 21:50:15.455327
+9.03266521E+00,35.046387,2981.441,2022-07-03 21:50:16.617982
+9.03266690E+00,35.126953,2982.603,2022-07-03 21:50:17.779854
+9.03266534E+00,34.885254,2983.767,2022-07-03 21:50:18.943780
+9.03266727E+00,35.207520,2984.929,2022-07-03 21:50:20.105833
+9.03266691E+00,35.046387,2986.093,2022-07-03 21:50:21.269445
+9.03266834E+00,34.965820,2987.253,2022-07-03 21:50:22.430079
+9.03266767E+00,34.965820,2988.415,2022-07-03 21:50:23.592412
+9.03266763E+00,35.046387,2989.577,2022-07-03 21:50:24.754008
+9.03266686E+00,34.724121,2990.741,2022-07-03 21:50:25.918275
+9.03266793E+00,35.046387,2991.913,2022-07-03 21:50:27.089700
+9.03266918E+00,34.482422,2993.075,2022-07-03 21:50:28.251842
+9.03266850E+00,34.804688,2994.237,2022-07-03 21:50:29.413525
+9.03266930E+00,35.126953,2995.399,2022-07-03 21:50:30.576320
+9.03266970E+00,34.965820,2996.564,2022-07-03 21:50:31.740544
+9.03266863E+00,35.046387,2997.736,2022-07-03 21:50:32.913026
+9.03266827E+00,34.804688,2998.907,2022-07-03 21:50:34.083687
+9.03266947E+00,35.046387,3000.068,2022-07-03 21:50:35.245336
+9.03266849E+00,35.449219,3001.232,2022-07-03 21:50:36.408520
+9.03266929E+00,34.885254,3002.394,2022-07-03 21:50:37.571017
+9.03266901E+00,35.207520,3003.557,2022-07-03 21:50:38.733566
+9.03267000E+00,34.885254,3004.719,2022-07-03 21:50:39.895917
+9.03267008E+00,34.965820,3005.881,2022-07-03 21:50:41.057810
+9.03266877E+00,34.965820,3007.043,2022-07-03 21:50:42.220180
+9.03267184E+00,35.449219,3008.206,2022-07-03 21:50:43.382503
+9.03266943E+00,35.126953,3009.37,2022-07-03 21:50:44.547255
+9.03267075E+00,34.482422,3010.541,2022-07-03 21:50:45.717500
+9.03267146E+00,34.562988,3011.702,2022-07-03 21:50:46.879353
+9.03267061E+00,34.885254,3012.864,2022-07-03 21:50:48.041108
+9.03267100E+00,34.804688,3014.027,2022-07-03 21:50:49.203669
+9.03267198E+00,34.965820,3015.193,2022-07-03 21:50:50.369488
+9.03267196E+00,34.885254,3016.361,2022-07-03 21:50:51.538303
+9.03267231E+00,35.771484,3017.524,2022-07-03 21:50:52.700918
+9.03267196E+00,35.126953,3018.686,2022-07-03 21:50:53.863017
+9.03267155E+00,34.965820,3019.849,2022-07-03 21:50:55.026005
+9.03267164E+00,35.046387,3021.011,2022-07-03 21:50:56.188439
+9.03267101E+00,34.885254,3022.174,2022-07-03 21:50:57.350576
+9.03267080E+00,34.562988,3023.336,2022-07-03 21:50:58.513032
+9.03266892E+00,34.401855,3024.499,2022-07-03 21:50:59.676099
+9.03266874E+00,34.965820,3025.661,2022-07-03 21:51:00.837680
+9.03267006E+00,34.965820,3026.823,2022-07-03 21:51:01.999882
+9.03267046E+00,35.207520,3027.987,2022-07-03 21:51:03.163870
+9.03267134E+00,34.562988,3029.147,2022-07-03 21:51:04.323816
+9.03267170E+00,35.126953,3030.31,2022-07-03 21:51:05.487390
+9.03267246E+00,35.126953,3031.472,2022-07-03 21:51:06.648873
+9.03267244E+00,34.885254,3032.634,2022-07-03 21:51:07.811010
+9.03267169E+00,34.885254,3033.797,2022-07-03 21:51:08.973573
+9.03267267E+00,35.046387,3034.96,2022-07-03 21:51:10.136743
+9.03267293E+00,35.046387,3036.122,2022-07-03 21:51:11.299444
+9.03267271E+00,34.804688,3037.287,2022-07-03 21:51:12.464407
+9.03267298E+00,34.965820,3038.457,2022-07-03 21:51:13.634213
+9.03267294E+00,35.046387,3039.619,2022-07-03 21:51:14.795594
+9.03267312E+00,35.046387,3040.782,2022-07-03 21:51:15.958631
+9.03267492E+00,35.288086,3041.944,2022-07-03 21:51:17.121277
+9.03267403E+00,35.690918,3043.109,2022-07-03 21:51:18.285750
+9.03267519E+00,35.207520,3044.279,2022-07-03 21:51:19.455921
